ACCESSION,DESCRIPTION,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14,INTENSITY_15,INTENSITY_16,INTENSITY_17
A0A075B5P1,Immunoglobulin kappa variable 3-1 (Fragment) OS=Mus musculus OX=10090 GN=Igkv3-1 PE=1 SV=7 ,6.61534327665501e-05,1.7804728378217642e-05,6.864170325412789e-05,0.00019206796458023378,6.436263351759386e-05,0.00027679514441021565,3.4861530790661075e-05,7.812159832102501e-05,2.1996639106985417e-05,1.5936582840763528e-05,2.8111864773955894e-05,3.3940288320493874e-05,2.686661751237226e-05,1.34355480844145e-05,2.8600879083701284e-05,3.767659693675196e-05,0.00012471653204488745
A0A075B5P0,Immunoglobulin kappa variable 3-2 (Fragment) OS=Mus musculus OX=10090 GN=Igkv3-2 PE=4 SV=7 ,0.00013453711897221736,8.637032863587657e-05,0.0001331202150006513,0.0003137422545604515,0.00020143482325918357,0.0003243249440463715,0.00018563249466092163,8.544126873761274e-05,0.0001477931151162171,7.62562872475161e-05,2.0710105400953793e-05,0.00013530830126417967,2.8105650497551155e-05,1.4502441296091167e-05,3.777864556451072e-05,4.859870321305961e-05,0.00022556037530565656
D3Z315,Coatomer subunit epsilon (Fragment) OS=Mus musculus OX=10090 GN=Cope PE=1 SV=1 ,5.7644474596807355e-05,6.346731680730638e-05,6.376836995395915e-05,0.0001721942672999258,4.25229348823644e-05,5.394985610047273e-05,3.317318253153685e-05,1.5124502053371235e-05,2.700739549270862e-05,0.00014123368039866698,7.648915566945172e-06,0.00013322193684542358,1.23601400466089e-05,7.0597227992061955e-06,3.091475462121653e-05,3.710397402297811e-05,5.628400991844831e-05
E9Q448,Tropomyosin alpha-1 chain OS=Mus musculus OX=10090 GN=Tpm1 PE=1 SV=1 ,0.00017082508285953048,0.0003509327842176194,0.00026397518894999655,0.0004593695580038442,0.00016973721150102786,0.0002858964255639383,0.00025807420518687894,9.522573972214486e-05,0.00014327769867108502,0.0001383479721723016,0.00019743263813685932,0.00017837975474876644,0.000247291736216924,0.00015006929270105167,0.00025957445216035364,0.00023916784326360457,0.00016504783924393436
A0A087WPX1,Aminoacylase-1 (Fragment) OS=Mus musculus OX=10090 GN=Acy1 PE=1 SV=1 ,5.6653268516948715e-05,7.704236378079527e-05,0.001561137821377337,0.002152924261679293,0.001554705396938908,0.0010422796072439853,0.0021573739552541897,0.00429791301765585,0.0015128547277466783,6.747634379703163e-05,0.0005662977869613005,4.599093521730336e-05,0.00010751290321626129,0.0002922859807352407,0.0004964064796726334,7.494178345471411e-05,0.00017486771675301167
E9Q447,"Spectrin alpha chain, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptan1 PE=1 SV=1 ",0.0008160921568023388,0.0009357150104286138,0.0006968013684832206,0.0008794690628843235,0.001323947644873632,0.0003764149182476132,0.0010818121132476761,0.0013175681854933274,0.001281950981424103,0.0008428752179132072,0.0013344455186171465,0.0009525774423213704,0.000947144389472651,0.0015632958800886809,0.002103035869657934,0.001895832145959879,0.0009142099494629241
Q8BYJ6,TBC1 domain family member 4 OS=Mus musculus OX=10090 GN=Tbc1d4 PE=1 SV=2 ,1.4778071356616789e-05,1.2312040174558054e-05,9.700400893459397e-06,1.5992077321945625e-05,2.4579559458663498e-05,5.619630028016867e-06,1.466730532197951e-05,8.583368935294533e-06,1.4069706392184212e-05,8.710052552033307e-06,1.6250370739853318e-06,1.096650225047877e-05,1.1637712644778581e-05,1.2809296888453263e-05,1.839050438209828e-05,1.693671964622534e-05,1.6237369638174592e-05
Q6DYE8,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3 OS=Mus musculus OX=10090 GN=Enpp3 PE=1 SV=2 ,0.0018234393958548507,0.002492358644212251,0.0023467191926350266,0.002956191871069905,0.0037569702054924764,0.0022205466306234193,0.004275408630337049,0.0015989131505808457,0.0036601301096193402,0.0013976301542611086,0.0011655375780103376,0.0014968134985607535,0.0016015999732414059,0.0014813490456630051,0.0025429923709379266,0.0025112854942160754,0.0014928658374178997
P70404,"Isocitrate dehydrogenase [NAD] subunit gamma 1, mitochondrial OS=Mus musculus OX=10090 GN=Idh3g PE=1 SV=1 ",3.5858508227756327e-06,3.547769340050005e-06,2.69740366382848e-06,6.5107813518883065e-06,5.054222343861202e-07,7.0001548749052325e-06,7.166167415054944e-06,1.9374959341520565e-05,6.433284283642389e-06,2.728571212572006e-06,5.460744581483152e-07,4.960029229627483e-06,1.303806478897777e-06,9.143156443708622e-07,2.231702301409653e-06,2.4563826301200116e-06,6.747662546289597e-06
G5E874,Laminin subunit gamma-2 OS=Mus musculus OX=10090 GN=Lamc2 PE=1 SV=1 ,2.8838730184121254e-05,1.844242041161413e-05,2.7279096401521695e-05,5.2431335247460726e-05,0.00010913455378717423,2.728297978126135e-05,7.786841790128636e-05,2.2734280836769026e-06,7.733930473268974e-05,1.614325272732942e-05,8.049023901650128e-06,2.450942199510169e-05,6.0218506378526e-06,0.00011120938277610945,4.560916422610951e-06,5.321154262614914e-06,4.139446396809706e-05
P01786,Ig heavy chain V region MOPC 47A OS=Mus musculus OX=10090 PE=1 SV=1 ,2.5363182114488448e-05,1.2658272395724217e-05,2.610939952854028e-05,2.5408935665025468e-05,1.874822739905931e-05,5.56486586110096e-06,2.949949009752452e-05,4.609376479686302e-05,3.2264082378189056e-05,1.1698802326605677e-05,3.245927800186237e-05,1.5574416069768073e-05,2.2116012028609804e-05,4.60778359316777e-05,4.145153154031401e-05,2.2543839050550648e-05,2.9554652369530773e-05
Q8CGC7,Bifunctional glutamate/proline--tRNA ligase OS=Mus musculus OX=10090 GN=Eprs PE=1 SV=4 ,1.218043177624164e-06,1.2679702718298626e-07,3.2566410279158355e-06,3.8703300282449745e-07,2.1802646007238617e-06,4.172096710902668e-06,8.286406453096417e-07,3.625743986056134e-06,7.082410639637637e-07,1.184028761124494e-06,8.625459776124816e-06,1.1903854754499634e-06,9.079839684890179e-07,3.537667712156516e-05,5.0275608292994746e-05,3.0049405315561745e-06,1.0589725642426863e-06
P62827,GTP-binding nuclear protein Ran OS=Mus musculus OX=10090 GN=Ran PE=1 SV=3 ,0.00018087520185699194,0.00015178857587782387,0.00020308373899731517,0.00015013372458918644,0.0001952893713656042,0.0001904164425351046,0.00019224916793432717,8.007176787630833e-05,0.00016353970608509464,0.0001904894295466385,0.00010334213241177347,0.00016694429087801886,0.00017736985253192857,0.00011631008434987274,0.00011854276186689393,0.00019774813355075688,7.36596459471697e-05
Q8JZS0,Protein lin-7 homolog A OS=Mus musculus OX=10090 GN=Lin7a PE=1 SV=2 ,0.00042622783628821646,0.0003133872017696437,0.00022363395391265367,0.00031832988450652646,0.0001907561495873136,0.00021093801220183406,0.00022494634112997286,1.2586023649323623e-05,4.875930218405302e-05,1.7689328018357444e-05,2.4952480080166655e-05,0.00025391709066105824,2.918751917737787e-05,2.1303880792177115e-05,1.3424566113551416e-05,0.00011409319192987291,0.000691352611675879
Q9EST5,Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Mus musculus OX=10090 GN=Anp32b PE=1 SV=1 ,4.879835641644263e-05,5.389519363690305e-05,5.963383812145222e-05,7.228109611487789e-05,7.918145178183351e-05,4.7741213789903704e-05,8.665411648493762e-05,3.298884936114982e-05,9.441888939358993e-05,5.630461674290063e-05,0.00015077058490253466,0.00010340088935487146,9.62661284518004e-05,0.00012703879076336264,0.00011908404584997494,9.49514517479396e-05,3.623568432832694e-05
P11531,Dystrophin OS=Mus musculus OX=10090 GN=Dmd PE=1 SV=3 ,6.203036365499223e-05,6.432809667095638e-05,7.879276067986388e-05,8.287532934667598e-05,0.00011968122112557382,5.470790872371464e-05,0.00015891224282907606,1.5897617768933262e-05,0.000162338068844215,5.9780659812709766e-05,3.164461970790956e-05,0.00010081511436145258,1.6559465924545627e-05,4.942128631036827e-05,1.2786773506905948e-05,1.8286892864174788e-05,8.46110135607293e-05
A2AKS7,"Cadherin 17, isoform CRA_a OS=Mus musculus OX=10090 GN=Cdh17 PE=1 SV=1 ",0.003225204633776213,0.002629605738107152,0.0021979445404784878,0.003291848790777076,0.0038343557426346814,0.002570890324148624,0.0028531344379972563,0.001379306676041109,0.0027681816590832044,0.002757209685565799,0.0023530868983274505,0.0027915374996256175,0.0021657707025106096,0.003222740960115049,0.00460080703413449,0.005173370354575257,0.003358851548795969
P62821,Ras-related protein Rab-1A OS=Mus musculus OX=10090 GN=Rab1A PE=1 SV=3 ,0.00026266328549239584,0.00028253460835507305,0.00015472810960592083,0.00023775389540212405,0.00019288663299302803,0.00013384976045976012,0.0001794984554391759,0.0002590301221974484,5.716513760199075e-05,0.0001827270071640184,8.691183394287225e-05,0.0002239972122426044,9.937430409149632e-05,0.00012127922775390641,7.33654655910146e-05,0.0001370190978051355,0.0001521933200202158
Q64737,Trifunctional purine biosynthetic protein adenosine-3 OS=Mus musculus OX=10090 GN=Gart PE=1 SV=3 ,2.9109192902182247e-06,1.245443301618385e-06,2.44513670798452e-06,1.7028588113052724e-06,1.1420394308267746e-06,1.8589481334330512e-06,3.11540473921451e-06,1.7715022285825242e-06,7.319286898316387e-07,1.8960566968896478e-06,1.5147543858012876e-06,2.539709785066404e-06,5.750218007843542e-06,2.1022298805504285e-05,9.040986694411119e-06,1.5565087343111148e-05,9.600309789205466e-07
P19001,"Keratin, type I cytoskeletal 19 OS=Mus musculus OX=10090 GN=Krt19 PE=1 SV=1 ",0.0010079478842803108,0.0028886133050020704,0.0013326465892021134,0.0026401329052389492,0.0011764361360278503,0.0009270107302904003,0.0011166632932519815,0.0020121538086017255,0.001297468478876421,0.0008645683468664743,0.0007392523079312584,0.0041916819847406485,0.0009305869413443903,0.0010562766855434869,0.001549154474096847,0.0011731900360646035,0.001299870319052112
P03958,Adenosine deaminase OS=Mus musculus OX=10090 GN=Ada PE=1 SV=3 ,0.0002369387808305157,0.00025683294890084724,0.0002459992310082732,0.00053625685755451,0.00033942906212056095,0.000260776502282342,0.00027876065513876916,0.00019558294060671,0.00043941201875423463,0.00026464955567398046,0.0002492597616371218,0.0003188640138914133,0.0004796968190062824,0.0002141787332915953,0.00030536439979891535,0.0004015864252236395,0.0003291104338248209
Q9CQV8,14-3-3 protein beta/alpha OS=Mus musculus OX=10090 GN=Ywhab PE=1 SV=3 ,0.00039218332149257545,0.0002397817459626916,0.000693121300424143,0.00025275525727952447,0.00014727539739133603,0.0005315725414270554,0.00014858863135479349,0.0003686271363413886,0.00014161920854850323,0.00037806549987791637,0.0001953292308281954,0.00028173988964694133,0.00014418056170976444,0.00013370588873934099,0.000134133578320464,0.0001716654084768719,0.00033854899557447956
B7ZBY7,Ubiquitin-conjugating enzyme E2 variant 1 OS=Mus musculus OX=10090 GN=Ube2v1 PE=4 SV=1 ,1.7224130050207457e-05,1.1380246664701325e-05,3.197799624191287e-05,1.0852825737908324e-05,2.9322069037083225e-05,2.3908898475482875e-05,2.6723064148533648e-05,2.0451234140273584e-05,1.5543326024136135e-05,1.1153566497694723e-05,3.542206105506996e-06,2.5912969498310136e-05,5.9632692311082866e-05,2.3963147756467503e-05,0.00012964552833924538,1.5401425063056886e-05,1.3455936303000014e-05
G3UXE8,Protein-glutamine gamma-glutamyltransferase 2 OS=Mus musculus OX=10090 GN=Tgm2 PE=1 SV=1 ,1.1107585576085768e-05,1.95647764393843e-05,1.5216469554271753e-05,8.868797311886185e-06,2.9895886560422698e-05,1.6152635125612548e-05,6.291321767894088e-06,1.4721238272140657e-05,1.2311287521275725e-05,1.548830210914711e-05,3.953195740498247e-05,1.1928299689717343e-05,2.3718850232995813e-05,4.080435198925556e-05,5.319950452605726e-05,2.451939119477302e-05,9.82732621789468e-06
B7ZBY6,Ubiquitin-conjugating enzyme E2 variant 1 (Fragment) OS=Mus musculus OX=10090 GN=Ube2v1 PE=4 SV=8 ,1.4212060516834457e-05,1.0164312894421074e-05,2.9296821821551392e-05,8.497759523239673e-06,2.634340974380704e-05,2.140755538710852e-05,2.325940827484151e-05,1.6762494446894933e-05,1.2496156858792858e-05,8.57791699006969e-06,3.542206105506996e-06,2.2145795711205136e-05,3.129456082587446e-05,2.0994663232772385e-05,0.0001260927622134094,1.0495163944366104e-05,9.384021757083165e-06
B2KF29,Colipase OS=Mus musculus OX=10090 GN=Clps PE=1 SV=1 ,4.991178860007218e-05,0.00016039968730406092,3.0335111274438462e-05,0.00013479231651049314,4.74235513315899e-05,3.934468399225721e-05,3.148188316606981e-05,3.1842097338999875e-05,5.8849906394722534e-05,0.00020072397788248048,6.209878967923166e-05,0.00015974078346252238,0.00013824377823711974,0.00026013304881346863,0.00017005546531359024,0.00019334900329801122,1.942785942498255e-05
A0A087WQ83,Actin-related protein 3 (Fragment) OS=Mus musculus OX=10090 GN=Actr3 PE=1 SV=1 ,0.0002289336676636247,0.00028216521516428024,2.0724718619417787e-05,0.00038308415508825854,0.0003073438463748948,2.547837681727075e-05,0.00030075450961486417,3.908307763920853e-05,0.00040381611902951203,0.0002487643020023728,4.620851805988834e-06,0.00027753243939240976,8.914298175495054e-06,3.146246837515062e-06,1.7518681573536905e-05,1.373651607521176e-05,0.00018469851570905913
P03953,Complement factor D OS=Mus musculus OX=10090 GN=Cfd PE=1 SV=1 ,4.829098346370562e-05,3.712454971923112e-05,6.467144474559923e-05,0.00016568078109760966,9.524930137196532e-05,4.7965049423035975e-05,4.2186726579626575e-05,7.144131571384416e-05,4.837912284207976e-05,3.1822222716093555e-05,7.907842428986369e-05,4.7814693123849264e-05,3.577982000824481e-05,9.601829362087469e-05,0.00017930582364665326,6.157490822884358e-05,7.539137096835176e-05
A0A1B0GSU0,Aldehyde dehydrogenase family 16 member A1 OS=Mus musculus OX=10090 GN=Aldh16a1 PE=1 SV=1 ,2.516445437742778e-05,3.740271553471519e-05,4.412052176769947e-05,1.9060032594590957e-05,4.395721416465206e-05,3.549270135107241e-05,3.377436951095489e-05,4.737252699591697e-05,2.674016969160688e-05,5.063649331987054e-05,6.372375889786115e-06,5.395311913757472e-05,7.554451667734218e-06,3.5246502709782616e-05,0.00012091194963159085,2.4974418642135527e-05,3.4741270311270124e-05
Q792Z1,MCG140784 OS=Mus musculus OX=10090 GN=Try10 PE=1 SV=1 ,0.0007862160122347506,0.002400501379061103,0.000361009950839879,0.0020362095502226996,0.0007879429623123835,0.0004154710997338211,0.0007861957812613161,0.00039280827528814983,0.0006040298221958247,0.0009970782300519475,0.0034336989436967147,0.005331452208122037,0.0026343439343321107,0.001335100833830867,0.0007541292482880021,0.0005405720998936117,0.0006821948428222946
Q3TUM0,"MCG16980, isoform CRA_b OS=Mus musculus OX=10090 GN=Lin7a PE=1 SV=1 ",0.00042622783628821646,0.0003133872017696437,0.00022363395391265367,0.00031832988450652646,0.0001907561495873136,0.00021093801220183406,0.00022494634112997286,1.2586023649323623e-05,4.875930218405302e-05,1.7689328018357444e-05,2.4952480080166655e-05,0.00025391709066105824,2.918751917737787e-05,2.1303880792177115e-05,1.3424566113551416e-05,0.00011409319192987291,0.000691352611675879
P13707,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic OS=Mus musculus OX=10090 GN=Gpd1 PE=1 SV=3 ",1.3909348976869898e-05,0.0002524309567361439,3.80455051493228e-05,0.0002202507615059756,0.00010413268008319451,2.3160308012327163e-05,0.00014964732149738404,0.0001181034442415063,0.00011457999867584615,2.689648463770824e-05,2.938638266994396e-05,4.225064408748763e-05,8.6542457981336e-05,4.240421633240921e-05,4.7627241910119035e-05,3.7068749521213966e-05,3.117562719420785e-05
Q792Z0,"Protease, serine 3 OS=Mus musculus OX=10090 GN=Prss3 PE=1 SV=1 ",0.0003590351523642909,0.0005783517015120612,0.0002786018985862021,0.0007090054981205038,0.0005923555130170139,0.0002205820602883961,0.0004109198691992605,0.00034293959581051475,0.00028219004660206507,0.0004660600301329632,0.003279093059189901,0.001836039263199992,0.002446048182826977,0.0005568092228787233,0.0004888050531944929,0.00040906249219731933,0.00045322253156446153
G5E866,Splicing factor 3B subunit 1 OS=Mus musculus OX=10090 GN=Sf3b1 PE=1 SV=1 ,6.1813041942060105e-06,4.394888515400116e-05,4.1273073465647034e-05,8.759734330617336e-05,2.0422004543859858e-05,9.006553726070229e-05,1.750741447240371e-05,6.732576056083029e-06,8.278271170160312e-06,4.930683881094302e-07,1.250318208623321e-05,3.2488934378881824e-06,3.348193725769852e-05,8.221837559022029e-06,1.4880410784236525e-05,2.624045395403612e-05,3.82850878872373e-05
B1AX58,Plastin-3 OS=Mus musculus OX=10090 GN=Pls3 PE=1 SV=1 ,0.00022053231084539837,0.00024924208532629756,0.0002513247015905986,0.00018933962350326875,0.00017267274853873915,0.0002360355011615661,0.0001148032496484104,0.00013554952447662616,0.00011133060774840227,0.00024063371370683636,7.90785522897395e-05,0.000213697781673711,0.00015428977692143195,0.00014840072517168797,0.0002651417813438741,0.00012614321581912136,0.0001447134650147379
P00688,Pancreatic alpha-amylase OS=Mus musculus OX=10090 GN=Amy2 PE=1 SV=2 ,0.0009657675586543468,0.001192979618688043,0.0009764107810888448,0.001764202235229605,0.0014407778098073888,0.0006463595042465739,0.0012130202775077071,0.001609001730096573,0.001526716707801007,0.0015742227973004738,0.02017587382982149,0.012005234324051659,0.0015327973742489877,0.0014431901432915208,0.001975857163006489,0.001533973045789356,0.0008863480649770215
P00687,Alpha-amylase 1 OS=Mus musculus OX=10090 GN=Amy1 PE=1 SV=2 ,0.0006060038163197199,0.0002562431609493888,0.0003281827852834581,0.0005024868412375074,0.0008497706119828818,0.00029939752017543573,0.00045630791197844874,0.001577522435963083,0.0009013829213091806,0.0006269225356810827,0.009776778322918463,0.004449398587700261,0.0011950544117628756,0.0011886559849801968,0.00116587867201037,0.0007683990628717307,0.000533997687840331
Q5SW19,Clustered mitochondria protein homolog OS=Mus musculus OX=10090 GN=Cluh PE=1 SV=2 ,5.919640071160452e-06,4.353868182067259e-06,5.6818705007958305e-06,7.485380510618889e-06,5.799396290881543e-06,2.3152100450390044e-06,6.037625568146632e-06,2.567072557187614e-06,1.2290067556628934e-07,8.376635094505832e-05,7.1331400673525e-07,9.400095888338756e-05,1.339412615669816e-05,1.6713130529192166e-06,2.006639813882236e-05,3.5754484983245116e-05,4.074894680175498e-05
Q8JZR2,Adapter molecule crk OS=Mus musculus OX=10090 GN=Crk PE=1 SV=1 ,1.360847645078204e-05,3.951270842623601e-05,1.683450489757334e-05,2.165942687527029e-05,0.00030306333547655415,1.5719932843371023e-05,0.00019233390997562173,1.22208048870544e-05,6.576705599427799e-05,8.038132920682384e-05,3.2779981690714445e-06,7.522084477899954e-05,1.636217914075185e-05,1.0279029945062173e-05,1.251678359291311e-05,9.917357646601303e-06,1.352684653594968e-05
Q3THS6,S-adenosylmethionine synthase isoform type-2 OS=Mus musculus OX=10090 GN=Mat2a PE=1 SV=2 ,8.663353576546802e-05,0.0001074783224805824,9.905122853202552e-05,0.00013795506261974908,0.00019894009482198367,0.00013320494489655788,0.00014930135873204622,8.31788817612905e-05,0.00012676523867694234,0.00014508495780766117,0.00014844332894357968,8.092002616532868e-05,0.00017828267748602164,0.00014400401947035663,0.0002093133036511499,0.00026207401606896885,8.310223355692306e-05
F7DBB3,AHNAK nucleoprotein 2 (Fragment) OS=Mus musculus OX=10090 GN=Ahnak2 PE=1 SV=1 ,4.9826129976858026e-05,2.138129614215362e-05,9.036130034797617e-05,1.2979616884934498e-05,7.866502383985043e-05,3.497922593303431e-05,7.914106192560041e-05,5.769306034947044e-05,8.039478169081066e-05,3.439256117407831e-05,4.813764582679555e-06,1.007090702268391e-05,2.1993038611413045e-05,5.085449798948811e-05,3.457526058232146e-05,1.9398737627220517e-05,7.317810015367021e-05
